,open,high,low,close,adjclose,volume,ticker
2015-07-15,1005.5,1010.0,1002.0,1006.5250244140625,852.1527709960938,428624.0,COLPAL.NS
2015-07-16,1010.0,1025.0,1010.0,1021.9749755859375,865.23291015625,240662.0,COLPAL.NS
2015-07-17,1027.449951171875,1027.5,1012.4500122070312,1015.2750244140625,859.560546875,265488.0,COLPAL.NS
2015-07-20,1016.0,1024.9749755859375,1015.0,1019.7750244140625,863.370361328125,292592.0,COLPAL.NS
2015-07-21,1019.0,1038.5,1015.625,1025.050048828125,867.8363037109375,302212.0,COLPAL.NS
2015-07-22,1025.0,1041.0,1025.0,1036.25,877.3185424804688,320392.0,COLPAL.NS
2015-07-23,1042.5,1045.0,1032.5,1035.5250244140625,876.704833984375,230158.0,COLPAL.NS
2015-07-24,1040.0,1040.5,1026.0,1029.75,871.8154907226562,220730.0,COLPAL.NS
2015-07-27,1029.449951171875,1034.875,1017.5,1028.4749755859375,870.7360229492188,424618.0,COLPAL.NS
2015-07-28,1031.0,1037.5,1012.5,1027.875,870.2279663085938,943050.0,COLPAL.NS
2015-07-29,1032.375,1042.5,1027.199951171875,1039.0250244140625,879.6678466796875,254402.0,COLPAL.NS
2015-07-30,1040.5,1050.0,1013.5999755859375,1032.050048828125,873.7626342773438,2041674.0,COLPAL.NS
2015-07-31,1032.5,1038.5,974.0,994.9249877929688,842.3317260742188,2095298.0,COLPAL.NS
2015-08-03,998.9249877929688,1000.0,987.5,991.3499755859375,839.304931640625,384454.0,COLPAL.NS
2015-08-04,994.75,1007.0999755859375,983.7999877929688,992.2000122070312,840.024658203125,355050.0,COLPAL.NS
2015-08-05,995.0,999.1749877929688,987.5999755859375,990.2249755859375,838.3525390625,380384.0,COLPAL.NS
2015-08-06,994.5999755859375,1022.5,990.5,1016.1500244140625,860.3013916015625,597660.0,COLPAL.NS
2015-08-07,1020.4000244140625,1028.699951171875,1016.5,1021.5250244140625,864.85205078125,352950.0,COLPAL.NS
2015-08-10,1028.0,1029.0999755859375,1013.625,1018.2000122070312,862.036865234375,179938.0,COLPAL.NS
2015-08-11,1024.5,1024.5,1001.5999755859375,1007.9749755859375,853.380126953125,191312.0,COLPAL.NS
2015-08-12,1012.5,1012.5,992.0,994.6749877929688,842.1200561523438,213742.0,COLPAL.NS
2015-08-13,998.5,1007.4749755859375,995.0,998.4749755859375,845.3372192382812,186944.0,COLPAL.NS
2015-08-14,998.5250244140625,1002.9749755859375,987.5,989.75,837.9503173828125,428724.0,COLPAL.NS
2015-08-17,990.0,997.5,984.0,990.4000244140625,838.500732421875,331672.0,COLPAL.NS
2015-08-18,992.7999877929688,997.4500122070312,990.1749877929688,993.2249755859375,840.8922729492188,442182.0,COLPAL.NS
2015-08-19,999.2249755859375,1002.0,990.25,995.7750244140625,843.0514526367188,722048.0,COLPAL.NS
2015-08-20,999.5,1017.5,993.0,997.75,844.7233276367188,429164.0,COLPAL.NS
2015-08-21,996.0,1004.9749755859375,983.8499755859375,997.25,844.2999877929688,371762.0,COLPAL.NS
2015-08-24,987.5,993.5999755859375,960.5,967.6749877929688,819.260986328125,537610.0,COLPAL.NS
2015-08-25,968.0,984.0,926.0,950.2999877929688,804.5509643554688,821562.0,COLPAL.NS
2015-08-26,964.0,964.0,943.0499877929688,958.2999877929688,811.3237915039062,523148.0,COLPAL.NS
2015-08-27,969.5,985.9749755859375,960.5499877929688,969.125,820.488525390625,255768.0,COLPAL.NS
2015-08-28,977.5,982.4749755859375,970.0,973.5,824.1923828125,238892.0,COLPAL.NS
2015-08-31,977.4500122070312,981.0,970.0,977.4000244140625,827.4944458007812,208072.0,COLPAL.NS
2015-09-01,965.0,970.0,950.5,961.9500122070312,814.4140014648438,423188.0,COLPAL.NS
2015-09-02,965.0,970.8250122070312,953.0999755859375,962.9749755859375,815.2817993164062,404752.0,COLPAL.NS
2015-09-03,967.5,968.0,954.0,955.9249877929688,809.3131103515625,477230.0,COLPAL.NS
2015-09-04,950.0,950.0250244140625,935.5250244140625,942.5,797.9471435546875,356768.0,COLPAL.NS
2015-09-07,942.5499877929688,949.2249755859375,921.5,924.4249877929688,782.6443481445312,347088.0,COLPAL.NS
2015-09-08,920.0250244140625,924.8499755859375,898.0999755859375,902.9500122070312,764.4630737304688,618512.0,COLPAL.NS
2015-09-09,917.3499755859375,923.75,908.0999755859375,917.8499755859375,777.07763671875,243406.0,COLPAL.NS
2015-09-10,912.5,915.0,897.75,909.4749755859375,769.9871215820312,320868.0,COLPAL.NS
2015-09-11,926.0,936.9749755859375,916.6749877929688,924.0499877929688,782.3268432617188,392244.0,COLPAL.NS
2015-09-14,938.0,967.4500122070312,930.2999877929688,962.4000244140625,814.7948608398438,632552.0,COLPAL.NS
2015-09-15,965.0,982.5,956.0,974.5,825.0391845703125,407838.0,COLPAL.NS
2015-09-16,985.4500122070312,995.9500122070312,977.0,992.125,839.9610595703125,667474.0,COLPAL.NS
2015-09-18,1000.0,1002.125,964.375,972.8250122070312,823.6210327148438,619188.0,COLPAL.NS
2015-09-21,973.2999877929688,985.9000244140625,965.0,982.7000122070312,831.9815673828125,740150.0,COLPAL.NS
2015-09-22,987.0,1000.0,957.5250244140625,963.0750122070312,815.3665161132812,765752.0,COLPAL.NS
2015-09-23,943.0,948.0,927.0,940.2999877929688,796.08447265625,342344.0,COLPAL.NS
2015-09-24,945.0,968.4000244140625,927.5999755859375,953.8499755859375,807.5563354492188,514243.0,COLPAL.NS
2015-09-28,964.0,966.5999755859375,941.0,947.5,802.1802978515625,270198.0,COLPAL.NS
2015-09-29,948.0,959.0,935.5999755859375,941.75,797.3120727539062,226138.0,COLPAL.NS
2015-09-30,943.5,964.0,943.5,961.5,814.0328979492188,221284.0,COLPAL.NS
2015-10-01,962.0,974.5,960.0,961.5999755859375,814.1177368164062,238602.0,COLPAL.NS
2015-10-05,974.9000244140625,976.0,963.0,964.5499877929688,816.6153564453125,184798.0,COLPAL.NS
2015-10-06,970.0,972.0,954.0499877929688,961.2999877929688,813.8638305664062,311591.0,COLPAL.NS
2015-10-07,948.0999755859375,951.4500122070312,930.1500244140625,943.5999755859375,798.87841796875,249448.0,COLPAL.NS
2015-10-08,950.0,954.0,921.5,927.2999877929688,785.0783081054688,202123.0,COLPAL.NS
2015-10-09,927.5,938.75,927.5,930.8499755859375,788.0839233398438,169791.0,COLPAL.NS
2015-10-12,938.0,939.5499877929688,909.25,919.3499755859375,778.3477783203125,312385.0,COLPAL.NS
2015-10-13,924.0,924.0,910.0,916.9000244140625,776.2734375,249784.0,COLPAL.NS
2015-10-14,917.9000244140625,917.9000244140625,904.0,910.0,770.4317016601562,162289.0,COLPAL.NS
2015-10-15,916.9000244140625,920.0,905.0,907.0,767.8917846679688,155780.0,COLPAL.NS
2015-10-16,910.0,914.0,895.0999755859375,907.0,767.8917846679688,393256.0,COLPAL.NS
2015-10-19,914.9000244140625,944.0,910.0,940.9000244140625,796.592529296875,360860.0,COLPAL.NS
2015-10-20,943.7000122070312,945.0,931.0,937.2000122070312,793.4599609375,171996.0,COLPAL.NS
2015-10-21,940.0,948.5999755859375,938.4000244140625,945.25,800.275390625,184786.0,COLPAL.NS
2015-10-23,946.2999877929688,959.9500122070312,937.9500122070312,940.8499755859375,796.5501098632812,241267.0,COLPAL.NS
2015-10-26,942.0,942.7999877929688,925.0,933.5499877929688,790.3697509765625,314299.0,COLPAL.NS
2015-10-27,938.0,955.0999755859375,938.0,947.5499877929688,802.2227172851562,222813.0,COLPAL.NS
2015-10-28,946.0,982.7999877929688,946.0,979.3499755859375,829.1454467773438,584012.0,COLPAL.NS
2015-10-29,984.7000122070312,994.9000244140625,956.1500244140625,975.3499755859375,825.7587280273438,1246091.0,COLPAL.NS
2015-10-30,977.5,982.0,946.75,955.3499755859375,808.8262329101562,305016.0,COLPAL.NS
2015-11-02,963.9000244140625,963.9000244140625,931.5,939.0999755859375,795.068603515625,243453.0,COLPAL.NS
2015-11-03,946.5,968.0,938.4000244140625,948.9000244140625,803.3656616210938,264420.0,COLPAL.NS
2015-11-04,957.9000244140625,961.6500244140625,937.4000244140625,940.9000244140625,796.592529296875,175243.0,COLPAL.NS
2015-11-05,940.0,948.5999755859375,931.9500122070312,938.9500122070312,798.3355712890625,161868.0,COLPAL.NS
2015-11-06,943.0,943.0,927.4500122070312,938.9000244140625,798.29296875,93048.0,COLPAL.NS
2015-11-09,933.0,966.0,908.9000244140625,959.75,816.0205688476562,249205.0,COLPAL.NS
2015-11-10,957.0,975.5,951.5,958.1500244140625,814.6600952148438,374839.0,COLPAL.NS
2015-11-13,962.75,969.0,944.5499877929688,948.25,806.2426147460938,185333.0,COLPAL.NS
2015-11-16,948.0,954.5999755859375,939.9000244140625,945.8499755859375,804.2021484375,88727.0,COLPAL.NS
2015-11-17,956.0,956.0,940.25,945.0,803.4794921875,263570.0,COLPAL.NS
2015-11-18,950.0,952.2000122070312,942.5999755859375,944.9500122070312,803.4368896484375,231841.0,COLPAL.NS
2015-11-19,945.5999755859375,961.9500122070312,945.5999755859375,954.9000244140625,811.89697265625,158635.0,COLPAL.NS
2015-11-20,957.5,967.7000122070312,954.8499755859375,962.0499877929688,817.97607421875,111680.0,COLPAL.NS
2015-11-23,966.7000122070312,969.5,957.0,959.0499877929688,815.4254150390625,151073.0,COLPAL.NS
2015-11-24,958.0,964.9500122070312,941.0999755859375,945.0499877929688,803.5220336914062,204852.0,COLPAL.NS
2015-11-26,952.0,970.5499877929688,945.0,967.0499877929688,822.2273559570312,376590.0,COLPAL.NS
2015-11-27,967.0,969.8499755859375,947.0499877929688,966.8499755859375,822.0570678710938,288421.0,COLPAL.NS
2015-11-30,970.0,974.9000244140625,964.6500244140625,966.1500244140625,821.462158203125,290684.0,COLPAL.NS
2015-12-01,974.0,976.5,960.0,975.4000244140625,829.3269653320312,295318.0,COLPAL.NS
2015-12-02,972.0,984.4000244140625,965.0,981.4500122070312,834.4708862304688,269515.0,COLPAL.NS
2015-12-03,979.0,979.0,970.1500244140625,973.0,827.2862548828125,199674.0,COLPAL.NS
2015-12-04,970.0,985.5,964.0,974.9500122070312,828.9441528320312,201588.0,COLPAL.NS
2015-12-07,975.0,997.4500122070312,973.7999877929688,994.2999877929688,845.3963623046875,323534.0,COLPAL.NS
2015-12-08,993.9000244140625,1003.25,980.0,985.4000244140625,837.8292236328125,406279.0,COLPAL.NS
2015-12-09,984.7000122070312,987.9000244140625,957.1500244140625,961.5499877929688,817.551025390625,276794.0,COLPAL.NS
2015-12-10,960.0,981.0,960.0,977.2000122070312,833.4577026367188,161096.0,COLPAL.NS
2015-12-11,976.7000122070312,984.0,971.4500122070312,975.9500122070312,832.3916015625,120080.0,COLPAL.NS
2015-12-14,971.5499877929688,989.0,971.5499877929688,985.9500122070312,840.9205322265625,301753.0,COLPAL.NS
2015-12-15,984.0,1003.0,978.1500244140625,1001.2999877929688,854.0127563476562,299556.0,COLPAL.NS
2015-12-16,1004.0,1009.4500122070312,988.0,992.9500122070312,846.890869140625,251592.0,COLPAL.NS
2015-12-17,995.0,1002.9000244140625,995.0,997.9000244140625,851.112548828125,146255.0,COLPAL.NS
2015-12-18,998.0,1004.9000244140625,990.0,992.25,846.2939453125,121074.0,COLPAL.NS
2015-12-21,997.0,1004.4000244140625,989.5499877929688,1002.0,854.609619140625,259339.0,COLPAL.NS
2015-12-22,1004.9000244140625,1006.0499877929688,987.0,989.4500122070312,843.90576171875,146494.0,COLPAL.NS
2015-12-23,990.4000244140625,996.9000244140625,984.0,985.2000122070312,840.2808837890625,74725.0,COLPAL.NS
2015-12-24,994.4500122070312,994.4500122070312,981.1500244140625,983.7000122070312,839.001708984375,96721.0,COLPAL.NS
2015-12-28,983.7000122070312,987.9000244140625,977.8499755859375,980.9000244140625,836.6133422851562,117249.0,COLPAL.NS
2015-12-29,981.0,981.9500122070312,968.6500244140625,971.8499755859375,828.89453125,256917.0,COLPAL.NS
2015-12-30,973.0,976.5999755859375,968.7000122070312,972.75,829.6622314453125,221053.0,COLPAL.NS
2015-12-31,979.3499755859375,979.3499755859375,967.2999877929688,972.8499755859375,829.7474975585938,415351.0,COLPAL.NS
2016-01-01,973.0,982.4500122070312,968.0,976.75,833.073974609375,72201.0,COLPAL.NS
2016-01-04,978.9000244140625,981.9000244140625,968.25,974.2999877929688,830.9841918945312,118642.0,COLPAL.NS
2016-01-05,974.0,981.0,969.0,974.25,830.941650390625,393481.0,COLPAL.NS
2016-01-06,970.0,971.0,944.0,949.4500122070312,809.78955078125,249575.0,COLPAL.NS
2016-01-07,946.5999755859375,946.9000244140625,901.0,915.5499877929688,780.8760986328125,778725.0,COLPAL.NS
2016-01-08,929.9000244140625,929.9000244140625,918.0,926.6500244140625,790.3433837890625,420221.0,COLPAL.NS
2016-01-11,923.0,923.0,901.0999755859375,906.9500122070312,773.5411376953125,512859.0,COLPAL.NS
2016-01-12,914.5,915.0,906.0,908.5,774.8630981445312,300600.0,COLPAL.NS
2016-01-13,911.5,938.7000122070312,911.5,931.9000244140625,794.8212890625,507566.0,COLPAL.NS
2016-01-14,924.7999877929688,946.7000122070312,912.0999755859375,943.3499755859375,804.5867919921875,266295.0,COLPAL.NS
2016-01-15,946.9500122070312,951.0499877929688,910.7000122070312,917.0499877929688,782.155517578125,300778.0,COLPAL.NS
2016-01-18,920.0,927.0999755859375,900.0,910.5499877929688,776.6117553710938,265587.0,COLPAL.NS
2016-01-19,919.0,927.0,910.0,911.7999877929688,777.6778564453125,104204.0,COLPAL.NS
2016-01-20,911.0,920.0999755859375,890.5999755859375,913.2999877929688,778.95703125,333703.0,COLPAL.NS
2016-01-21,916.0,925.0999755859375,902.5499877929688,907.5,774.0101928710938,216992.0,COLPAL.NS
2016-01-22,915.0,916.0,880.0,882.4500122070312,752.6450805664062,1208337.0,COLPAL.NS
2016-01-25,883.0,889.9500122070312,862.0,865.4000244140625,738.1030883789062,761105.0,COLPAL.NS
2016-01-27,867.0,883.9000244140625,850.0999755859375,853.6500244140625,728.0814208984375,1962977.0,COLPAL.NS
2016-01-28,851.0,862.9000244140625,846.5499877929688,850.2000122070312,725.138916015625,761199.0,COLPAL.NS
2016-01-29,853.0499877929688,862.4500122070312,851.9500122070312,857.9500122070312,731.7488403320312,488016.0,COLPAL.NS
2016-02-01,869.0,870.5999755859375,856.0,861.7000122070312,734.947265625,408883.0,COLPAL.NS
2016-02-02,862.1500244140625,862.75,850.0,855.0,729.2328491210938,179524.0,COLPAL.NS
2016-02-03,850.0,851.0499877929688,831.0999755859375,840.5999755859375,716.950927734375,343631.0,COLPAL.NS
2016-02-04,852.9000244140625,852.9000244140625,825.0,831.1500244140625,708.890869140625,514691.0,COLPAL.NS
2016-02-05,832.0999755859375,862.0,832.0,852.1500244140625,726.802001953125,539214.0,COLPAL.NS
2016-02-08,857.9000244140625,857.9000244140625,846.0,853.4500122070312,727.9107666015625,346265.0,COLPAL.NS
2016-02-09,845.0,852.0,836.0,848.3499755859375,723.5609741210938,91835.0,COLPAL.NS
2016-02-10,848.0,850.0,829.0,842.75,718.7847900390625,159977.0,COLPAL.NS
2016-02-11,849.4000244140625,849.4000244140625,821.0,827.6500244140625,705.9059448242188,373922.0,COLPAL.NS
2016-02-12,825.0,840.0,812.0499877929688,835.25,712.387939453125,314119.0,COLPAL.NS
2016-02-15,845.0,857.9500122070312,836.4500122070312,846.6500244140625,722.111083984375,184067.0,COLPAL.NS
2016-02-16,839.0499877929688,849.0999755859375,831.0,839.25,715.7996826171875,340200.0,COLPAL.NS
2016-02-17,838.7999877929688,841.0,821.0,836.7000122070312,713.6246948242188,169575.0,COLPAL.NS
2016-02-18,841.5,846.25,836.9000244140625,843.3499755859375,719.29638671875,177340.0,COLPAL.NS
2016-02-19,847.7999877929688,849.5999755859375,830.2999877929688,832.3499755859375,709.9144897460938,118131.0,COLPAL.NS
2016-02-22,836.7000122070312,836.7000122070312,827.0,830.2999877929688,708.1659545898438,283904.0,COLPAL.NS
2016-02-23,829.0,833.0,817.7999877929688,820.0,699.381103515625,136656.0,COLPAL.NS
2016-02-24,819.0,821.5499877929688,813.0499877929688,816.8499755859375,696.6942749023438,127449.0,COLPAL.NS
2016-02-25,820.7999877929688,832.0999755859375,820.0499877929688,823.6500244140625,702.4942626953125,456080.0,COLPAL.NS
2016-02-26,824.5999755859375,838.0,824.5999755859375,832.5499877929688,710.0852661132812,371336.0,COLPAL.NS
2016-02-29,833.5,833.5499877929688,808.2000122070312,820.4000244140625,699.7222900390625,219357.0,COLPAL.NS
2016-03-01,829.7999877929688,829.7999877929688,818.3499755859375,824.25,703.0060424804688,193574.0,COLPAL.NS
2016-03-02,830.7999877929688,844.4000244140625,830.0,834.3499755859375,711.6203002929688,517839.0,COLPAL.NS
2016-03-03,835.0,837.9000244140625,830.0,834.25,711.5350952148438,423910.0,COLPAL.NS
2016-03-04,836.9500122070312,850.0,835.1500244140625,846.2999877929688,721.8125610351562,369332.0,COLPAL.NS
2016-03-08,847.25,850.0,821.3499755859375,825.5,704.0720825195312,723826.0,COLPAL.NS
2016-03-09,821.4000244140625,824.7000122070312,815.0999755859375,822.0499877929688,701.1294555664062,438433.0,COLPAL.NS
2016-03-10,825.0,825.0,800.0,808.0999755859375,689.2316284179688,553305.0,COLPAL.NS
2016-03-11,804.7000122070312,815.5,790.0499877929688,813.5,693.8372802734375,979571.0,COLPAL.NS
2016-03-14,820.0,848.0999755859375,816.0,846.25,721.7698364257812,640045.0,COLPAL.NS
2016-03-15,845.2000122070312,846.0,834.1500244140625,839.6500244140625,716.1408081054688,469456.0,COLPAL.NS
2016-03-16,839.5,839.5,824.4500122070312,835.3499755859375,712.47314453125,384590.0,COLPAL.NS
2016-03-17,835.4000244140625,840.6500244140625,822.0,836.1500244140625,713.155517578125,505941.0,COLPAL.NS
2016-03-18,838.0,853.9500122070312,837.9000244140625,850.9000244140625,725.73583984375,654035.0,COLPAL.NS
2016-03-21,855.0,858.7000122070312,840.0999755859375,847.9500122070312,723.2197875976562,452149.0,COLPAL.NS
2016-03-22,850.0,855.0,843.5,852.0999755859375,726.7593994140625,517806.0,COLPAL.NS
2016-03-23,852.0,852.0999755859375,833.9000244140625,839.9000244140625,716.3540649414062,387269.0,COLPAL.NS
2016-03-28,843.0,843.6500244140625,820.0,824.5499877929688,703.2619018554688,548686.0,COLPAL.NS
2016-03-29,826.0,832.7999877929688,821.7999877929688,829.2999877929688,707.3131103515625,258385.0,COLPAL.NS
2016-03-30,825.1500244140625,831.8499755859375,816.2000122070312,818.8499755859375,698.4003295898438,468250.0,COLPAL.NS
2016-03-31,818.5,835.2000122070312,818.5,830.8499755859375,708.6351318359375,324278.0,COLPAL.NS
2016-04-01,829.8499755859375,837.2999877929688,823.6500244140625,833.9000244140625,711.2365112304688,175341.0,COLPAL.NS
2016-04-04,838.0,843.5,830.0,840.7000122070312,717.0363159179688,145719.0,COLPAL.NS
2016-04-05,838.0,844.0499877929688,825.0,831.0999755859375,708.8485107421875,222379.0,COLPAL.NS
2016-04-06,826.0999755859375,830.0,819.0,827.5999755859375,708.4203491210938,202165.0,COLPAL.NS
2016-04-07,822.1500244140625,827.0999755859375,820.0999755859375,822.0,703.6268920898438,248538.0,COLPAL.NS
2016-04-08,820.5,827.9500122070312,813.5999755859375,819.9500122070312,701.8720092773438,191379.0,COLPAL.NS
2016-04-11,820.0,824.0,810.9500122070312,814.9500122070312,697.5922241210938,134225.0,COLPAL.NS
2016-04-12,815.0,824.0,815.0,819.2000122070312,701.2301635742188,159837.0,COLPAL.NS
2016-04-13,823.9500122070312,848.4500122070312,822.0,835.7000122070312,715.35400390625,298959.0,COLPAL.NS
2016-04-18,828.0499877929688,849.4000244140625,828.0499877929688,846.1500244140625,724.2991943359375,171256.0,COLPAL.NS
2016-04-20,848.0,854.2999877929688,840.1500244140625,851.5999755859375,728.964111328125,272701.0,COLPAL.NS
2016-04-21,855.0,863.9000244140625,842.0,850.1500244140625,727.7230834960938,309701.0,COLPAL.NS
2016-04-22,851.0,854.0,845.0,849.9500122070312,727.5517578125,278971.0,COLPAL.NS
2016-04-25,851.25,855.0,837.25,841.25,720.1046142578125,290912.0,COLPAL.NS
2016-04-26,840.0,847.0,836.9500122070312,843.9000244140625,722.3731689453125,268481.0,COLPAL.NS
2016-04-27,846.0,857.7999877929688,838.0499877929688,855.5499877929688,732.3453979492188,247252.0,COLPAL.NS
2016-04-28,860.0,867.3499755859375,843.0,847.5,725.4547119140625,575969.0,COLPAL.NS
2016-04-29,843.3499755859375,849.0,836.0999755859375,840.8499755859375,719.7623901367188,295317.0,COLPAL.NS
2016-05-02,842.0,852.9500122070312,837.9000244140625,849.7999877929688,727.4235229492188,175077.0,COLPAL.NS
2016-05-03,853.4500122070312,859.4000244140625,845.0,850.3499755859375,727.8942260742188,188473.0,COLPAL.NS
2016-05-04,849.9000244140625,850.0,839.0,842.6500244140625,721.3031005859375,97174.0,COLPAL.NS
2016-05-05,847.0,851.8499755859375,836.0499877929688,845.2999877929688,723.5714721679688,102090.0,COLPAL.NS
2016-05-06,845.5499877929688,854.9000244140625,843.2000122070312,850.5499877929688,728.0654907226562,98144.0,COLPAL.NS
2016-05-09,854.0,854.0,843.1500244140625,848.2999877929688,726.1393432617188,169435.0,COLPAL.NS
2016-05-10,846.5499877929688,851.7999877929688,844.0,845.7999877929688,723.9995727539062,183343.0,COLPAL.NS
2016-05-11,811.0,843.9000244140625,811.0,835.9500122070312,715.56787109375,183038.0,COLPAL.NS
2016-05-12,839.9500122070312,844.2000122070312,833.0499877929688,836.9500122070312,716.4239501953125,303176.0,COLPAL.NS
2016-05-13,837.9500122070312,840.8499755859375,830.0499877929688,836.6500244140625,716.1669921875,220630.0,COLPAL.NS
2016-05-16,840.0,840.0,813.6500244140625,824.5,705.7666625976562,258759.0,COLPAL.NS
2016-05-17,829.0,830.0,818.5499877929688,828.1500244140625,708.89111328125,123575.0,COLPAL.NS
2016-05-18,829.9500122070312,830.0,822.4000244140625,828.0,708.7626342773438,105665.0,COLPAL.NS
2016-05-19,830.0,833.4000244140625,817.2000122070312,819.9000244140625,701.8292236328125,135693.0,COLPAL.NS
2016-05-20,825.0,827.75,806.0,808.9000244140625,692.4132690429688,188693.0,COLPAL.NS
2016-05-23,810.0,815.0,799.2000122070312,811.2000122070312,694.3820190429688,293041.0,COLPAL.NS
2016-05-24,814.2999877929688,842.5999755859375,787.2000122070312,834.4000244140625,714.2411499023438,1353224.0,COLPAL.NS
2016-05-25,839.0999755859375,841.8499755859375,821.9000244140625,834.9000244140625,714.6690063476562,238110.0,COLPAL.NS
2016-05-26,835.0,839.0,821.5,835.5,715.1828002929688,404210.0,COLPAL.NS
2016-05-27,838.0,846.75,830.0999755859375,839.2999877929688,718.4354248046875,141665.0,COLPAL.NS
2016-05-30,838.0,857.9000244140625,835.7999877929688,853.7999877929688,730.8474731445312,196853.0,COLPAL.NS
2016-05-31,854.7999877929688,866.3499755859375,853.7999877929688,861.3499755859375,737.3101806640625,249594.0,COLPAL.NS
2016-06-01,863.0,865.0,847.5,849.25,726.9527587890625,224822.0,COLPAL.NS
2016-06-02,854.9500122070312,873.5999755859375,853.0,863.0999755859375,738.8080444335938,449303.0,COLPAL.NS
2016-06-03,862.0,871.2000122070312,861.0499877929688,866.75,741.9324951171875,334282.0,COLPAL.NS
2016-06-06,866.0,870.0,852.8499755859375,854.75,731.6607055664062,101549.0,COLPAL.NS
2016-06-07,855.0,859.2000122070312,851.5999755859375,855.1500244140625,732.0031127929688,180051.0,COLPAL.NS
2016-06-08,854.5,868.9000244140625,854.0,864.7000122070312,740.1779174804688,145503.0,COLPAL.NS
2016-06-09,867.0,868.0,853.0999755859375,855.7999877929688,732.5595092773438,162954.0,COLPAL.NS
2016-06-10,856.9000244140625,881.0,854.0,872.0499877929688,746.4692993164062,364125.0,COLPAL.NS
2016-06-13,871.9500122070312,873.3499755859375,857.3499755859375,862.9000244140625,738.6369018554688,171853.0,COLPAL.NS
2016-06-14,863.0999755859375,875.0,856.0,860.7000122070312,736.7537231445312,114839.0,COLPAL.NS
2016-06-15,862.3499755859375,868.0,856.0,859.4500122070312,735.6837768554688,105843.0,COLPAL.NS
2016-06-16,860.4500122070312,870.9000244140625,850.5499877929688,868.25,743.216552734375,374298.0,COLPAL.NS
2016-06-17,867.0,870.0,852.8499755859375,855.5999755859375,732.3881225585938,233618.0,COLPAL.NS
2016-06-20,853.5999755859375,868.5,852.0999755859375,866.7000122070312,741.8897705078125,78540.0,COLPAL.NS
2016-06-21,868.0,886.9000244140625,862.0999755859375,884.25,756.9124145507812,338799.0,COLPAL.NS
2016-06-22,886.7000122070312,891.9000244140625,881.2999877929688,886.0,758.410400390625,269803.0,COLPAL.NS
2016-06-23,891.4000244140625,891.4000244140625,880.0,882.1500244140625,755.1149291992188,99876.0,COLPAL.NS
2016-06-24,877.0,890.5,854.0,885.2999877929688,757.8112182617188,266308.0,COLPAL.NS
2016-06-27,878.0,888.8499755859375,876.1500244140625,885.9000244140625,758.3248901367188,381154.0,COLPAL.NS
2016-06-28,886.0,900.0,878.4000244140625,898.25,768.8964233398438,414854.0,COLPAL.NS
2016-06-29,905.0,910.0,899.7000122070312,908.7000122070312,777.8414916992188,422896.0,COLPAL.NS
2016-06-30,910.0,923.9000244140625,910.0,918.5,786.2302856445312,580077.0,COLPAL.NS
2016-07-01,921.0499877929688,922.9000244140625,910.7000122070312,920.0499877929688,787.5570678710938,160903.0,COLPAL.NS
2016-07-04,921.9500122070312,927.7000122070312,916.5999755859375,925.7000122070312,792.3934326171875,212934.0,COLPAL.NS
2016-07-05,920.0,946.4500122070312,917.9500122070312,941.7000122070312,806.0892333984375,233929.0,COLPAL.NS
2016-07-07,943.4000244140625,948.0,940.0999755859375,947.0999755859375,810.7116088867188,149539.0,COLPAL.NS
2016-07-08,946.9000244140625,949.0,940.0,946.4500122070312,810.1553344726562,322918.0,COLPAL.NS
2016-07-11,947.5499877929688,954.5,941.0,944.8499755859375,808.7857055664062,131610.0,COLPAL.NS
2016-07-12,944.0,944.0,927.0,932.9500122070312,798.5993041992188,223883.0,COLPAL.NS
2016-07-13,935.0,935.0,918.5499877929688,924.2999877929688,791.1950073242188,183591.0,COLPAL.NS
2016-07-14,928.9500122070312,939.7999877929688,918.8499755859375,931.2000122070312,797.1012573242188,212410.0,COLPAL.NS
2016-07-15,931.5,940.5,924.6500244140625,926.7999877929688,793.3348388671875,154849.0,COLPAL.NS
2016-07-18,928.0,936.0,923.8499755859375,928.9000244140625,795.1326904296875,282424.0,COLPAL.NS
2016-07-19,927.0999755859375,943.75,923.5999755859375,941.0,805.4900512695312,447534.0,COLPAL.NS
2016-07-20,945.0,952.0,940.4000244140625,949.0499877929688,812.380859375,356466.0,COLPAL.NS
2016-07-21,949.0,964.5,944.6500244140625,959.6500244140625,821.4542846679688,384737.0,COLPAL.NS
2016-07-22,959.7999877929688,961.0,947.0,955.25,817.68798828125,216821.0,COLPAL.NS
2016-07-25,953.0,964.0,945.5,961.7000122070312,823.2091674804688,295012.0,COLPAL.NS
2016-07-26,954.0999755859375,971.5,954.0999755859375,967.75,828.3880004882812,211485.0,COLPAL.NS
2016-07-27,964.7000122070312,971.7000122070312,937.7999877929688,943.2000122070312,807.373291015625,352509.0,COLPAL.NS
2016-07-28,942.0,944.9500122070312,920.0,931.4000244140625,797.2726440429688,387521.0,COLPAL.NS
2016-07-29,931.0,938.0,930.0,933.3499755859375,798.9417724609375,242514.0,COLPAL.NS
2016-08-01,935.75,954.8499755859375,935.0499877929688,951.6500244140625,814.6065673828125,223898.0,COLPAL.NS
2016-08-02,952.0,987.7000122070312,950.0,968.6500244140625,829.1583862304688,305684.0,COLPAL.NS
